Summary,,,,,,,,,,,,,,,,,,,
PartnerId,PartnerName,PartnerBillableAccountId,CustomerCompanyName,InvoiceNumber,ChargeStartDate,ChargeEndDate,ServiceName,ServiceType,Region,Sku,DetailLineItemId,ConsumedQuantity,IncludedQuantity,OverageQuantity,ListPrice,Currency,ChargeType,BillingCycleType,Unit
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Tiered Block Blob,US Central,SFDC-00117,1,0.0011,0,0.0011,0.0425,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Tiered Block Blob,US North Central,SFDC-00118,1,0.252651,0,0.252651,0.0085,USD,Assess usage fee when cancel,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Tiered Block Blob,US North Central,SFDC-00119,1,18308.0153,0,18308.0153,0.0129,USD,Assess usage fee when cancel,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Tables,,SFDC-00120,1,0.0006,0,0.0006,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Standard Page Blob,,SFDC-00121,1,120.9312,0,120.9312,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Standard Page Blob,,SFDC-00122,1,4.5753,0,4.5753,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Tables,,SFDC-00123,1,0.0006,0,0.0006,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Standard Page Blob,,SFDC-00124,1,119.7995,0,119.7995,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Tables,,SFDC-00125,1,6.3895,0,6.3895,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Standard Page Blob,,SFDC-00126,1,4.3476,0,4.3476,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,General Block Blob,,SFDC-00127,1,61.8393,0,61.8393,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,General Block Blob,,SFDC-00128,1,62.1695,0,62.1695,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Tables,,SFDC-00129,1,0.057557,0,0.057557,0.0383,USD,Assess usage fee when cancel,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Files,,SFDC-00130,1,0.0033,0,0.0033,0.0013,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Files,,SFDC-00131,1,0.0033,0,0.0033,0.0128,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,General Block Blob,,SFDC-00132,1,1171.6422,0,1171.6422,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,General Block Blob,,SFDC-00133,1,1.4106,0,1.4106,0.0003,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Machines,Dv2/DSv2 Series,US North Central,SFDC-00134,1,1014.76737,0,1014.76737,0.1241,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Machines,Dv2/DSv2 Series,US North Central,SFDC-00135,1,660.933392,0,660.933392,0.1573,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Machines,Dv2/DSv2 Series,US North Central,SFDC-00136,1,594.60012,0,594.60012,0.6299,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Machines,Dv2/DSv2 Series,US North Central,SFDC-00137,1,1321.00018,0,1321.00018,0.4973,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Machines,Dv2/DSv2 Series,US North Central,SFDC-00138,1,0.5,0,0.5,0.2491,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Machines,Dv2/DSv2 Series,US North Central,SFDC-00139,1,2,0,2,1.2597,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Machines,Dv2/DSv2 Series,US North Central,SFDC-00140,1,718.016834,0,718.016834,0.3145,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Machines,D/DS Series,US North Central,SFDC-00141,1,1321.91675,0,1321.91675,0.2618,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Backup,,,SFDC-00142,1,67.9522849,0,67.9522849,8.5,USD,Assess usage fee when cancel,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Machines,A Series,US North Central,SFDC-00143,1,660.766802,0,660.766802,0.204,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Automation,Process,,SFDC-00144,1,3882.3,500,3382.3,0.0017,USD,Assess usage fee when cancel,Monthly,1 Minute
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Files,,SFDC-00145,1,8.911168,0,8.911168,0.051,USD,Assess usage fee when cancel,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Standard Page Blob,,SFDC-00146,1,19.10344,0,19.10344,0.0383,USD,Assess usage fee when cancel,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,General Block Blob,,SFDC-00147,1,0.003335,0,0.003335,0.0204,USD,Assess usage fee when cancel,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Virtual Network,IP Addresses,,SFDC-00148,1,6864.2,0,6864.2,0.0031,USD,Assess usage fee when cancel,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Bandwidth,,Zone 1,SFDC-00149,1,3933.82897,5,3928.82897,0.074,USD,Assess usage fee when cancel,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Tiered Block Blob,US East,SFDC-00150,1,0.194,0,0.194,0.0425,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Files v2,US North Central,SFDC-00151,1,0.0004,0,0.0004,0.0111,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Files v2,US North Central,SFDC-00152,1,0.0004,0,0.0004,0.0553,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Files v2,US Central,SFDC-00153,1,0.0007,0,0.0007,0.0111,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Files v2,US Central,SFDC-00154,1,0.0007,0,0.0007,0.0553,USD,Assess usage fee when cancel,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,28/05/2020,Storage,Premium SSD Managed Disks,US North Central,SFDC-00155,1,32.345638,0,32.345638,0.1122,USD,Assess usage fee when cancel,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual WAN,,,SFDC-00156,1,4449,0,4449,0.0425,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,EU West,SFDC-00157,1,39.871283,0,39.871283,0.0425,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-00158,1,0.999981,0,0.999981,34.816,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Av2 Series,US North Central,SFDC-00159,1,741.700134,0,741.700134,0.1624,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-00160,1,0.999981,0,0.999981,9.6288,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines Licenses,Windows Server,,SFDC-00161,1,0.450009,0,0.450009,0.1564,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US North Central,SFDC-00162,1,0.0012,0,0.0012,0.0034,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure DNS,,,SFDC-00163,1,3.99999704,0,3.99999704,0.425,USD,Assess usage fee for current cycle,Monthly,1
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure DNS,,,SFDC-00164,1,0.00005,0,0.00005,0.34,USD,Assess usage fee for current cycle,Monthly,1M
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Backup,,,SFDC-00165,1,3750.3745,0,3750.3745,0.0381,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,US North Central,SFDC-00166,1,1.001325,0,1.001325,2.04,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard SSD Managed Disks,,SFDC-00167,1,55.1636,0,55.1636,0.0017,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US North Central,SFDC-00168,1,1.999962,0,1.999962,32.3103,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual WAN,,,SFDC-00169,1,1483,0,1483,0.3069,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,IP Addresses,,SFDC-00170,1,1481.9,0,1481.9,0.0043,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure Data Factory v2,,,SFDC-00171,1,24.624,0,24.624,0.85,USD,Assess usage fee for current cycle,Monthly,1K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US South Central,SFDC-00172,1,0.0035,0,0.0035,0.0034,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Queues,,SFDC-00173,1,37.5142,0,37.5142,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Queues,,SFDC-00174,1,1308.7239,0,1308.7239,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US West,SFDC-00175,1,0.0023,0,0.0023,0.0037,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines,Dv3/DSv3 Series Windows,US North Central,SFDC-00176,1,215.566778,0,215.566778,0.3264,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,Peering,,SFDC-00177,1,4742.26446,0,4742.26446,0.0085,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Network,Peering,,SFDC-00178,1,378.177017,0,378.177017,0.0085,USD,Assess usage fee for current cycle,Monthly,1 GB
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US South Central,SFDC-00179,1,3.999744,0,3.999744,5.0048,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,US North Central,SFDC-00180,1,7.999488,0,7.999488,5.0048,USD,Assess usage fee for current cycle,Monthly,1/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard HDD Managed Disks,,SFDC-00181,1,8692.5289,0,8692.5289,0.0004,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US North Central,SFDC-00182,1,1193.566,0,1193.566,0.0425,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure Cosmos DB,,,SFDC-00183,1,123344,0,123344,0.0068,USD,Assess usage fee for current cycle,Monthly,1/Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Azure Cosmos DB,,,SFDC-00184,1,46.7741931,0,46.7741931,0.2125,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00185,1,311.9679,0,311.9679,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00186,1,4.4834,0,4.4834,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00187,1,0.006,0,0.006,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00188,1,0.0034,0,0.0034,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00189,1,9.7144,0,9.7144,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00190,1,0.0012,0,0.0012,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Files,,SFDC-00191,1,0.0795,0,0.0795,0.0128,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Premium SSD Managed Disks,US East 2,SFDC-00192,1,100.922255,0,100.922255,0.102,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00193,1,19.7182,0,19.7182,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00194,1,11922.2648,0,11922.2648,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00195,1,28.1506,0,28.1506,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00196,1,134.7404,0,134.7404,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Standard Page Blob,,SFDC-00197,1,630.3329,0,630.3329,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tables,,SFDC-00198,1,9.2001,0,9.2001,0.0003,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Storage,Tiered Block Blob,US North Central,SFDC-00199,1,0.0279,0,0.0279,0.0425,USD,Assess usage fee for current cycle,Monthly,10K
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Logic Apps,,,SFDC-00200,1,514648,0,514648,0,USD,Assess usage fee for current cycle,Monthly,1
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Logic Apps,,,SFDC-00201,1,0.98642214,0,0.98642214,0.102,USD,Assess usage fee for current cycle,Monthly,1 GB/Month
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Virtual Machines Licenses,Windows Server,,SFDC-00202,1,1116,0,1116,0.3128,USD,Assess usage fee for current cycle,Monthly,1 Hour
F79999999999,Universal Containers,9999999999,Salesforce.com,INV9999999999,01/05/2020,31/05/2020,Logic Apps,,,SFDC-00203,1,175831,0,175831,0.0001,USD,Assess usage fee for current cycle,Monthly,1
